user_id,title,score
7,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",8
7,"Maou-sama, Retry!",7
7,Masamune-kun no Revenge,7
7,Masamune-kun no Revenge OVA,7
7,Mashiro no Oto,9
7,Mugen no Juunin: Immortal,8
7,Mushoku Tensei: Isekai Ittara Honki Dasu,9
7,Neon Genesis Evangelion,9
7,Neon Genesis Evangelion: The End of Evangelion,9
7,Netoge no Yome wa Onnanoko ja Nai to Omotta?,7
7,Nisekoi,8
7,No Game No Life,9
7,Noblesse,8
7,Noblesse: Awakening,8
7,One Punch Man,10
7,One Punch Man Specials,9
7,One Punch Man: Road to Hero,8
7,Ore dake Haireru Kakushi Dungeon,7
7,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai,6
7,Ore ga Suki nano wa Imouto dakedo Imouto ja Nai Specials,6
7,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,7
7,Plunderer,9
7,Rakudai Kishi no Cavalry,8
7,ReLIFE,8
7,ReLIFE: Kanketsu-hen,8
7,Rokudenashi Majutsu Koushi to Akashic Records,9
7,Saijaku Muhai no Bahamut,8
7,Seiken Tsukai no World Break,7
7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,9
7,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,8
7,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,10
7,Sekirei,8
7,Sekirei: Hajimete no Otsukai,7
7,Sekirei: Pure Engagement,8
7,Sekirei: Pure Engagement Episode 0,8
7,"Sentouin, Hakenshimasu!",7
7,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,9
7,Shingeki no Kyojin,10
7,Shingeki no Kyojin OVA,8
7,Shingeki no Kyojin Season 2,10
7,Shingeki no Kyojin Season 3,10
7,Shingeki no Kyojin Season 3 Part 2,10
7,Shingeki no Kyojin: Kuinaki Sentaku,10
7,Shingeki no Kyojin: Lost Girls,8
7,Shingeki no Kyojin: The Final Season,10
7,Shinmai Maou no Testament,8
7,Shinmai Maou no Testament Burst,8
7,Shinmai Maou no Testament Burst: Toujou Basara no Shigoku Heiwa na Nichijou,8
7,Shinmai Maou no Testament Departures,8
7,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,9
7,Shokugeki no Souma,9
7,Shokugeki no Souma OVA,8
7,Shokugeki no Souma: Gou no Sara,9
7,Shokugeki no Souma: Ni no Sara,9
7,Shokugeki no Souma: Ni no Sara OVA,9
7,Shokugeki no Souma: San no Sara,9
7,Shokugeki no Souma: San no Sara - Kyokuseiryou no Erina,8
7,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,9
7,Shokugeki no Souma: Shin no Sara,9
7,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,8
7,Sousei no Onmyouji,8
7,Suisei no Gargantia,8
7,Sword Art Online,8
7,Sword Art Online II,7
7,Sword Art Online Movie: Ordinal Scale,9
7,Sword Art Online: Alicization,9
7,Sword Art Online: Alicization - War of Underworld,9
7,Sword Art Online: Alicization - War of Underworld 2nd Season,9
7,Sword Art Online: Extra Edition,6
7,Tate no Yuusha no Nariagari,9
7,The God of High School,9
7,Tokyo Ghoul,8
7,Tokyo Ghoul √A,7
7,Triage X,6
7,Triage X: Recollection XOXO,6
7,Trinity Seven,7
7,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,7
7,Vivy: Fluorite Eye's Song,10
7,Xian Wang de Richang Shenghuo,6
7,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,7
7,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan,9
7,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,8
7,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8
7,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,9
7,Yamada-kun to 7-nin no Majo (TV),8
7,"Yosuga no Sora: In Solitude, Where We Are Least Alone.",10
7,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),8
8,5-toubun no Hanayome,7
8,5-toubun no Hanayome ∬,8
8,Akame ga Kill!,8
8,Amaama to Inazuma,6
8,Angel Beats!,6
8,Another,5
8,Ansatsu Kyoushitsu,7
8,Ansatsu Kyoushitsu 2nd Season,8
8,Ao no Exorcist,5
8,Ao no Exorcist: Kyoto Fujouou-hen,7
8,Boku dake ga Inai Machi,8
8,Boku no Hero Academia,7
8,Boku no Hero Academia 2nd Season,8
8,Boku no Hero Academia 3rd Season,7
8,Boku no Hero Academia 4th Season,6
8,Boku no Hero Academia the Movie 1: Futari no Hero,6
8,Boku no Hero Academia the Movie 2: Heroes:Rising,8
8,Boruto: Naruto the Movie,8
8,Boruto: Naruto the Movie - Naruto ga Hokage ni Natta Hi,7
8,Btooom!,6
8,Bungou Stray Dogs,9
8,Bungou Stray Dogs 2nd Season,10
8,Bungou Stray Dogs 3rd Season,10
8,Bungou Stray Dogs: Dead Apple,8
8,Burn the Witch,6
8,Charlotte,9
8,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,4
8,Chuunibyou demo Koi ga Shitai!,10
8,Chuunibyou demo Koi ga Shitai! Ren,9
8,Code Geass: Hangyaku no Lelouch,9
8,Code Geass: Hangyaku no Lelouch R2,10
8,Darling in the FranXX,6
8,Darwin's Game,5
8,Death Note,7
8,Death Parade,5
8,Devilman: Crybaby,8
8,Domestic na Kanojo,4
8,Dororo,10
8,Dr. Stone,7
8,Dr. Stone: Stone Wars,7
8,Dragon Ball,8
8,Dragon Ball GT,7
8,Dragon Ball Kai,6
8,Dragon Ball Kai (2014),6
8,Dragon Ball Movie 1: Shen Long no Densetsu,6
8,Dragon Ball Movie 2: Majinjou no Nemurihime,6
8,Dragon Ball Movie 3: Makafushigi Daibouken,5
8,Dragon Ball Movie 4: Saikyou e no Michi,6
8,Dragon Ball Super,8
8,Dragon Ball Super: Broly,8
8,Dragon Ball Z,8
8,Dragon Ball Z Movie 01: Ora no Gohan wo Kaese!!,5
8,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,6
8,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,5
8,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,4
8,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,7
8,Dragon Ball Z Movie 06: Gekitotsu!! 100-oku Power no Senshi-tachi,7
8,Dragon Ball Z Movie 07: Kyokugen Battle!! Sandai Super Saiyajin,6
8,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",8
8,Dragon Ball Z Movie 09: Ginga Girigiri!! Bucchigiri no Sugoi Yatsu,6
8,Dragon Ball Z Movie 10: Kiken na Futari! Super Senshi wa Nemurenai,6
8,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,5
8,Dragon Ball Z Movie 12: Fukkatsu no Fusion!! Gokuu to Vegeta,8
8,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,6
8,Dragon Ball Z Movie 14: Kami to Kami,8
8,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",8
8,Dragon Ball: Episode of Bardock,6
8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,9
8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,8
8,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,9
8,Enen no Shouboutai,9
8,Enen no Shouboutai: Ni no Shou,9
8,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,9
8,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly,10
8,Fate/stay night Movie: Heaven's Feel - III. Spring Song,9
8,Fate/stay night: Unlimited Blade Works,10
8,Fate/stay night: Unlimited Blade Works 2nd Season,10
8,Fate/stay night: Unlimited Blade Works Prologue,8
8,Fate/Zero,10
8,Fate/Zero 2nd Season,10
8,Fullmetal Alchemist: Brotherhood,10
8,Goblin Slayer,7
8,Goblin Slayer: Goblin's Crown,6
8,Hataraku Maou-sama!,7
8,Hige wo Soru. Soshite Joshikousei wo Hirou.,7
8,High School DxD,6
8,High School DxD BorN,7
8,High School DxD New,7
8,Hitori no Shita: The Outcast,7
8,Hitori no Shita: The Outcast 2nd Season,8
8,Hitori no Shita: The Outcast 3rd Season,8
8,Horimiya,8
8,Hunter x Hunter (2011),8
8,Ichiban Ushiro no Daimaou,5
8,"Ijiranaide, Nagatoro-san",5
8,Inuyashiki,6
8,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,5
8,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,8
8,JoJo no Kimyou na Bouken (TV),3
8,Jouran: The Princess of Snow and Blood,5
8,Jujutsu Kaisen (TV),10
8,Kaifuku Jutsushi no Yarinaoshi,5
8,Kakegurui,4
8,Kakegurui××,4
8,Kami no Tou,10
8,"Kanojo, Okarishimasu",7
8,Karakai Jouzu no Takagi-san,7
8,Katsugeki/Touken Ranbu,5
8,Kekkai Sensen,8
8,Kekkai Sensen & Beyond,8
8,Kemono Jihen,9
8,Kenja no Mago,4
8,Kimetsu no Yaiba,9
8,Kimetsu no Yaiba Movie: Mugen Ressha-hen,9
8,Kiseijuu: Sei no Kakuritsu,7
8,Koe no Katachi,9
8,Kono Subarashii Sekai ni Shukufuku wo!,9
8,Kono Subarashii Sekai ni Shukufuku wo! 2,9
8,Magi: Sinbad no Bouken (TV),8
8,Magi: The Labyrinth of Magic,8
8,Mairimashita! Iruma-kun,7
8,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",6
8,Megalo Box,9
8,Mob Psycho 100,7
8,Mob Psycho 100 II,9
8,Monster Musume no Iru Nichijou,3
8,Mugen no Juunin: Immortal,7
8,Mushoku Tensei: Isekai Ittara Honki Dasu,9
8,Nakitai Watashi wa Neko wo Kaburu,6
8,Nanatsu no Taizai,6
8,Nanatsu no Taizai: Imashime no Fukkatsu,9
8,Nanatsu no Taizai: Kamigami no Gekirin,7
8,Nanatsu no Taizai: Seisen no Shirushi,1
8,Naruto,8
8,Naruto: Honoo no Chuunin Shiken! Naruto vs. Konohamaru!!,5
8,Naruto: Shippuuden,9
8,Naruto: Shippuuden - Sunny Side Battle,7
8,Naruto: Shippuuden Movie 5 - Blood Prison,6
8,Neon Genesis Evangelion,9
8,Neon Genesis Evangelion: The End of Evangelion,9
8,No Game No Life,8
8,Nomad: Megalo Box 2,9
8,Noragami,8
8,Noragami Aragoto,8
8,One Punch Man,9
8,One Punch Man 2nd Season,7
8,Ore dake Haireru Kakushi Dungeon,5
8,Osananajimi ga Zettai ni Makenai Love Comedy,4
8,Overlord,7
8,Overlord II,4
8,Overlord III,6
8,Pokemon,7
8,Rakudai Kishi no Cavalry,7
8,Re:Zero kara Hajimeru Isekai Seikatsu,10
8,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,9
8,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,10
8,Rurouni Kenshin: Meiji Kenkaku Romantan,8
8,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,10
8,Samurai Champloo,9
8,Satsuriku no Tenshi,7
8,School Days,6
8,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8
8,"Sentouin, Hakenshimasu!",6
8,Shigatsu wa Kimi no Uso,9
8,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,2
8,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,7
8,Shingeki no Kyojin,9
8,Shingeki no Kyojin Season 2,8
8,Shingeki no Kyojin Season 3,10
8,Shingeki no Kyojin Season 3 Part 2,10
8,Shingeki no Kyojin: The Final Season,10
8,Sword Art Online,7
8,Tate no Yuusha no Nariagari,10
8,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,6
8,Tensei shitara Slime Datta Ken,10
8,Tensei shitara Slime Datta Ken 2nd Season,10
8,Tensura Nikki: Tensei shitara Slime Datta Ken,9
8,The God of High School,8
8,The Last: Naruto the Movie,7
8,Toaru Kagaku no Railgun,8
8,Toaru Majutsu no Index,8
8,Toaru Majutsu no Index II,8
8,Tokyo Ghoul,8
8,Tokyo Ghoul √A,9
8,Tokyo Ghoul:re,2
8,Tokyo Ghoul:re 2nd Season,7
8,Tonikaku Kawaii,7
8,Toradora!,9
8,Uzaki-chan wa Asobitai!,7
8,Vinland Saga,10
8,Who Am I?,1
8,Wonder Egg Priority,9
8,Wonder Egg Priority Special,6
8,Yakusoku no Neverland,9
8,Yasuke,5
8,Youjo Senki,8
8,Youjo Senki Movie,8
8,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),10
8,Yozakura Quartet: Hana no Uta,7
8,Yuukoku no Moriarty,6
8,Yuukoku no Moriarty 2nd Season,8
8,Zankyou no Terror,9
10,Boku no Hero Academia,0
10,Boku no Hero Academia 2nd Season,0
10,Boku no Hero Academia 3rd Season,0
10,Boku no Hero Academia 4th Season,0
10,Death Note,0
10,Fullmetal Alchemist: Brotherhood,0
10,One Punch Man,0
10,One Punch Man 2nd Season,0
10,Shingeki no Kyojin,0
10,Shingeki no Kyojin Season 2,0
10,Shingeki no Kyojin Season 3,0
10,Shingeki no Kyojin Season 3 Part 2,0
10,Shingeki no Kyojin: The Final Season,0
10,Sword Art Online,0
10,Sword Art Online II,0
10,Sword Art Online: Alicization,0
10,Sword Art Online: Alicization - War of Underworld,0
10,Sword Art Online: Alicization - War of Underworld 2nd Season,0
10,Tokyo Ghoul,0
10,Tokyo Ghoul √A,0
10,Tokyo Ghoul:re,0
10,Tokyo Ghoul:re 2nd Season,0
11,Akame ga Kill!,10
11,Ansatsu Kyoushitsu,8
11,Boku no Hero Academia,8
11,Boku no Hero Academia 2nd Season,10
11,Boku no Hero Academia 3rd Season,9
11,Boku no Hero Academia 4th Season,9
11,Charlotte,10
11,Darling in the FranXX,10
11,Date A Bullet: Dead or Bullet,10
11,Date A Live,10
11,Date A Live II,9
11,Date A Live III,9
11,Death Note,8
11,Dr. Stone,9
11,Dr. Stone: Stone Wars,10
11,Dragon Ball,8
11,Dragon Ball GT,6
11,Dragon Ball Super,8
11,Dragon Ball Z,9
11,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,10
11,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,8
11,Haikyuu!!,9
11,Haikyuu!! Second Season,9
11,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,9
11,Haikyuu!!: To the Top,9
11,Haikyuu!!: To the Top 2nd Season,9
11,Hajimete no Gal: Hajimete no Bunkasai,8
11,High School DxD,9
11,High School DxD BorN,9
11,High School DxD New,9
11,Hunter x Hunter (2011),10
11,Inazuma Eleven,10
11,Inazuma Eleven Go,9
11,Inazuma Eleven Go: Chrono Stone,10
11,Inazuma Eleven Go: Galaxy,7
11,Inazuma Eleven: Ares no Tenbin,8
11,Inazuma Eleven: Orion no Kokuin,8
11,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,10
11,JoJo no Kimyou na Bouken (TV),9
11,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,9
11,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,9
11,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,9
11,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,10
11,Jujutsu Kaisen (TV),10
11,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,10
11,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,10
11,Kaifuku Jutsushi no Yarinaoshi,9
11,Kimetsu no Yaiba,9
11,Kono Subarashii Sekai ni Shukufuku wo!,10
11,Kono Subarashii Sekai ni Shukufuku wo! 2,10
11,Masou Gakuen HxH Specials,8
11,Mob Psycho 100,9
11,Mob Psycho 100 II,9
11,Nanatsu no Taizai,9
11,Nanatsu no Taizai: Imashime no Fukkatsu,9
11,One Punch Man,9
11,One Punch Man 2nd Season,8
11,Oshiete! Galko-chan,8
11,Rakudai Kishi no Cavalry,9
11,Re:Zero kara Hajimeru Isekai Seikatsu,9
11,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,10
11,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,10
11,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,9
11,Sewayaki Kitsune no Senko-san,8
11,Shingeki no Kyojin,10
11,Shingeki no Kyojin Season 2,10
11,Shingeki no Kyojin Season 3,10
11,Shingeki no Kyojin Season 3 Part 2,10
11,Shingeki no Kyojin: The Final Season,10
11,Shinmai Maou no Testament,8
11,Sora no Otoshimono Final: Eternal My Master,10
11,Tate no Yuusha no Nariagari,10
11,Tensei shitara Slime Datta Ken,10
11,Tensei shitara Slime Datta Ken 2nd Season,10
12,86,9
12,5-toubun no Hanayome,7
12,5-toubun no Hanayome ∬,8
12,86 Special Edition: Senya ni Akaku Hinageshi no Saku,8
12,Akame ga Kill!,8
12,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,9
12,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,4
12,"Ayanami Rei, Hajimete no Kuchibeni",4
12,Beautiful World,9
12,Bleach Movie 1: Memories of Nobody,8
12,Bleach: Memories in the Rain,7
12,Bleach: The Sealed Sword Frenzy,8
12,Boku dake ga Inai Machi,9
12,Boku no Hero Academia,6
12,Boku no Hero Academia 2nd Season,7
12,Boku no Hero Academia 3rd Season,8
12,Boku no Hero Academia 4th Season,5
12,Boku no Hero Academia the Movie 1: Futari no Hero,7
12,Boku no Hero Academia the Movie 2: Heroes:Rising,8
12,Carnival Phantasm,8
12,Cowboy Bebop,9
12,Darling in the FranXX,4
12,Death Note,9
12,Dragon Ball,6
12,Dragon Ball GT,0
12,Dragon Ball Z,7
12,Fate/Extra: Last Encore,6
12,Fate/Extra: Last Encore - Illustrias Tendousetsu,7
12,Fate/Prototype,0
12,Fate/stay night,6
12,Fate/stay night: Unlimited Blade Works,9
12,Fate/stay night: Unlimited Blade Works 2nd Season,9
12,Fate/stay night: Unlimited Blade Works Prologue,8
12,Fate/Zero,9
12,Fate/Zero 2nd Season,10
12,Fullmetal Alchemist,8
12,Fullmetal Alchemist: Brotherhood,10
12,Grand Blue,9
12,Higurashi no Naku Koro ni,9
12,Higurashi no Naku Koro ni Kai,9
12,Higurashi no Naku Koro ni Rei,7
12,Houseki no Kuni (TV),9
12,Hunter x Hunter (2011),10
12,Inuyashiki,9
12,JoJo no Kimyou na Bouken (TV),9
12,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,10
12,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,10
12,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,10
12,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8
12,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,6
12,Jujutsu Kaisen (TV),8
12,Kimetsu no Yaiba,5
12,Kimetsu no Yaiba Movie: Mugen Ressha-hen,6
12,Kimi no Na wa.,9
12,Kimi no Suizou wo Tabetai,9
12,Koe no Katachi,9
12,Kotonoha no Niwa,8
12,Kuroko no Basket,8
12,Kuroko no Basket 2nd Season,9
12,Kuroko no Basket: Mou Ikkai Yarimasen ka,8
12,Kuroko no Basket: Tip Off,8
12,Mob Psycho 100,7
12,Mushoku Tensei: Isekai Ittara Honki Dasu,8
12,Naruto,7
12,Neon Genesis Evangelion,10
12,Neon Genesis Evangelion: Death & Rebirth,7
12,Neon Genesis Evangelion: The End of Evangelion,10
12,One Punch Man,8
12,One Punch Man 2nd Season,7
12,Puparia,9
12,Shingeki no Kyojin,9
12,Shingeki no Kyojin Season 2,7
12,Shingeki no Kyojin Season 3,8
12,Shingeki no Kyojin Season 3 Part 2,10
12,Shingeki no Kyojin: The Final Season,8
12,Sword Art Online,7
12,Sword Art Online Alternative: Gun Gale Online,4
12,Sword Art Online II,6
12,Sword Art Online Movie: Ordinal Scale,6
12,Sword Art Online: Alicization,8
12,Sword Art Online: Alicization - War of Underworld,7
12,Sword Art Online: Alicization - War of Underworld 2nd Season,7
12,Sword Art Online: Extra Edition,6
12,Tokyo Ghoul,8
12,Toradora!,5
12,Utsu Musume Sayuri,1
12,Wonder Egg Priority,8
12,Yakusoku no Neverland,8
12,Yakusoku no Neverland 2nd Season,4
13,5-toubun no Hanayome,8
13,Blend S,7
13,Bokutachi wa Benkyou ga Dekinai,8
13,Bokutachi wa Benkyou ga Dekinai!,8
13,Darling in the FranXX,8
13,Domestic na Kanojo,10
13,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",8
13,Eromanga-sensei,9
13,Girly Air Force,9
13,Kobayashi-san Chi no Maid Dragon,9
13,Love Live! School Idol Project,10
13,Love Live! School Idol Project 2nd Season,10
13,Miru Tights,10
13,Nande Koko ni Sensei ga!?,9
13,Plastic Memories,9
13,Sakura-sou no Pet na Kanojo,9
13,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,10
13,Sewayaki Kitsune no Senko-san,8
13,Shigatsu wa Kimi no Uso,10
13,SoniAni: Super Sonico The Animation,9
13,Tejina-senpai,6
13,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desu ka?,6
14,3D Kanojo: Real Girl,0
14,3D Kanojo: Real Girl 2nd Season,0
14,5-toubun no Hanayome,9
14,5-toubun no Hanayome ∬,10
14,Absolute Duo,0
14,Acchi Kocchi (TV),0
14,Aho Girl,0
14,Akame ga Kill!,0
14,Akaneiro ni Somaru Saka,0
14,AKB0048,0
14,AKB0048: Next Stage,0
14,Akikan!,0
14,Aki-Sora,0
14,Aki-Sora: Yume no Naka,0
14,Alice or Alice,0
14,Amagami SS,0
14,Amagi Brilliant Park,0
14,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,0
14,Angel Beats!,0
14,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,0
14,Ansatsu Kyoushitsu,0
14,Ansatsu Kyoushitsu 2nd Season,0
14,Ao no Exorcist,0
14,Ao no Exorcist: Kyoto Fujouou-hen,0
14,Ao no Kanata no Four Rhythm,0
14,Arifureta Shokugyou de Sekai Saikyou,0
14,Assassins Pride,0
14,Astarotte no Omocha!,0
14,Beatless,0
14,Beatless Final Stage,0
14,Black Bullet,0
14,Black Clover,0
14,Blend S,0
14,Bloodivores,0
14,Boku no Hero Academia,0
14,Boku no Hero Academia 2nd Season,0
14,Boku no Hero Academia 3rd Season,0
14,Boku no Hero Academia 4th Season,0
14,Boku no Hero Academia the Movie 1: Futari no Hero,0
14,Boku no Hero Academia the Movie 2: Heroes:Rising,0
14,Boku wa Tomodachi ga Sukunai,0
14,Bokutachi wa Benkyou ga Dekinai,0
14,Bokutachi wa Benkyou ga Dekinai!,0
14,Bokutachi wa Benkyou ga Dekinai!: Chapel no Kane wa [X] wo Shukufuku Suru,0
14,Btooom!,0
14,Bubuki Buranki,0
14,Busou Shoujo Machiavellianism,0
14,Charlotte,0
14,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,0
14,Chuunibyou demo Koi ga Shitai!,0
14,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,0
14,Chuunibyou demo Koi ga Shitai! Ren,0
14,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,0
14,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,0
14,Clannad,0
14,Code Geass: Hangyaku no Lelouch,0
14,Comet Lucifer,0
14,"Dakara Boku wa, H ga Dekinai.",0
14,Dance in the Vampire Bund,0
14,Danchigai,0
14,Danchigai: Juusan Goutou Sentou Ikitai!!,0
14,Darling in the FranXX,0
14,Darwin's Game,0
14,Date A Live,0
14,Date A Live II,0
14,Date A Live III,0
14,Deadman Wonderland,0
14,Death March kara Hajimaru Isekai Kyousoukyoku,0
14,Denpa Kyoushi (TV),0
14,Denpa Onna to Seishun Otoko,0
14,Dogeza de Tanondemita,0
14,Dokyuu Hentai HxEros,0
14,Domestic na Kanojo,0
14,Dr. Stone,0
14,Dr. Stone: Stone Wars,0
14,Dragon Crisis!,0
14,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,0
14,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,0
14,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,0
14,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,0
14,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,0
14,Enen no Shouboutai,0
14,Eromanga-sensei,0
14,Eromanga-sensei OVA,0
14,Fate/stay night,0
14,Fate/stay night: Unlimited Blade Works,0
14,Fate/stay night: Unlimited Blade Works 2nd Season,0
14,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,0
14,Fate/stay night: Unlimited Blade Works Prologue,0
14,Flip Flappers,0
14,Fumikiri Jikan,0
14,Fuuka,0
14,Gabriel DropOut,0
14,Gakusen Toshi Asterisk,0
14,Gakusen Toshi Asterisk 2nd Season,0
14,Gamers!,0
14,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",0
14,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",0
14,Gin no Guardian,0
14,Gin no Guardian II,0
14,Girls & Panzer,0
14,Girls & Panzer Movie,0
14,Girly Air Force,0
14,Gokukoku no Brynhildr,0
14,Gokukoku no Brynhildr: Kara Sawagi,0
14,Gosick,10
14,Granblue Fantasy The Animation,0
14,Guilty Crown,0
14,"Hachi-nan tte, Sore wa Nai deshou!",0
14,Hagure Yuusha no Aesthetica,0
14,Hai to Gensou no Grimgar,0
14,Haikyuu!!,0
14,Haikyuu!! Second Season,0
14,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,0
14,Haikyuu!!: To the Top,0
14,Haikyuu!!: To the Top 2nd Season,0
14,Haiyore! Nyaruko-san,0
14,Haiyore! Nyaruko-san F,0
14,Haiyore! Nyaruko-san W,0
14,Haiyore! Nyaruko-san W OVA,0
14,Hand Shakers,0
14,Hataraku Maou-sama!,0
14,Hatena☆Illusion,0
14,Hello World,0
14,Hentai Ouji to Warawanai Neko.,0
14,Hidan no Aria,0
14,High School DxD,0
14,Himegoto,0
14,Himouto! Umaru-chan,0
14,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,0
14,Horimiya,9
14,Hundred,0
14,Ichiban Ushiro no Daimaou,0
14,Imouto sae Ireba Ii.,0
14,Infinite Dendrogram,0
14,Inou-Battle wa Nichijou-kei no Naka de,0
14,IS: Infinite Stratos,0
14,IS: Infinite Stratos 2,0
14,Isekai Cheat Magician,0
14,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,0
14,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,0
14,Isekai wa Smartphone to Tomo ni.,0
14,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,0
14,Itsuka Tenma no Kuro Usagi,0
14,Jaku-Chara Tomozaki-kun,0
14,Jitsu wa Watashi wa,0
14,Jujutsu Kaisen (TV),0
14,Juuou Mujin no Fafnir,0
14,Kämpfer,0
14,Kakumeiki Valvrave,0
14,Kakumeiki Valvrave 2nd Season,0
14,Kami no Tou,0
14,Kami nomi zo Shiru Sekai,0
14,Kami nomi zo Shiru Sekai II,0
